Loading graph /home/subhajit/data/min-1DeadEnd.mtx ...
order: 5 size: 6 {}
order: 5 size: 6 {} (transposeWithDegree)
[00001.581 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00073.810 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=16]
[00073.760 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=32]
[00073.824 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=64]
[00073.841 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=128]
[00073.723 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=256]
[00073.831 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=512]
[00073.801 ms; 064 iters.] [9.4335e-07 err.] pagerankCuda [degree=2; limit=1024]
[00057.859 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=1]
[00057.971 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=2]
[00057.946 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=4]
[00057.899 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=8]
[00057.899 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=16]
[00057.939 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=32]
[00057.992 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=64]
[00057.977 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=128]
[00057.976 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=256]
[00057.963 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=512]
[00057.904 ms; 064 iters.] [9.5614e-07 err.] pagerankCuda [degree=4; limit=1024]
[00058.691 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=1]
[00058.732 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=2]
[00058.723 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=4]
[00058.797 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=8]
[00058.735 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=16]
[00058.724 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=32]
[00058.727 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=64]
[00058.800 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=128]
[00058.733 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=256]
[00058.726 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=512]
[00058.767 ms; 064 iters.] [9.6068e-07 err.] pagerankCuda [degree=8; limit=1024]
[00054.244 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=1]
[00054.179 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=2]
[00054.221 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=4]
[00054.163 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=8]
[00054.186 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=16]
[00054.192 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=32]
[00054.204 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=64]
[00054.241 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=128]
[00054.263 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=256]
[00054.218 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=512]
[00054.211 ms; 064 iters.] [9.5515e-07 err.] pagerankCuda [degree=16; limit=1024]
[00057.005 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=1]
[00057.201 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=2]
[00057.017 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=4]
[00057.029 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=8]
[00057.001 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=16]
[00057.006 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=32]
[00057.064 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=64]
[00057.005 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=128]
[00057.054 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=256]
[00057.017 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=512]
[00057.029 ms; 064 iters.] [9.6427e-07 err.] pagerankCuda [degree=32; limit=1024]
[00057.030 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=1]
[00057.050 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=2]
[00057.007 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=4]
[00057.012 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=8]
[00057.095 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=16]
[00057.049 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=32]
[00057.014 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=64]
[00057.022 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=128]
[00057.081 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=256]
[00057.058 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=512]
[00057.083 ms; 064 iters.] [9.6644e-07 err.] pagerankCuda [degree=64; limit=1024]
[00057.234 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=1]
[00057.174 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=2]
[00057.246 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=4]
[00057.227 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=8]
[00057.260 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=16]
[00057.231 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=32]
[00057.276 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=64]
[00057.250 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=128]
[00057.326 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=256]
[00057.219 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=512]
[00057.214 ms; 064 iters.] [9.9160e-07 err.] pagerankCuda [degree=128; limit=1024]
[00057.159 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=1]
[00057.158 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=2]
[00057.156 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=4]
[00057.134 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=8]
[00057.128 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=16]
[00057.120 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=32]
[00057.152 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=64]
[00057.141 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=128]
[00057.150 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=256]
[00057.138 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=512]
[00057.139 ms; 064 iters.] [1.0283e-06 err.] pagerankCuda [degree=256; limit=1024]
[00058.894 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=1]
[00058.894 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=2]
[00058.891 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=4]
[00058.861 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=8]
[00058.879 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=16]
[00058.857 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=32]
[00058.845 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=64]
[00058.892 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=128]
[00058.889 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=256]
[00058.860 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=512]
[00058.872 ms; 064 iters.] [1.1753e-06 err.] pagerankCuda [degree=512; limit=1024]
[00059.666 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=1]
[00059.655 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=2]
[00059.868 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=4]
[00059.681 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=8]
[00059.656 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=16]
[00059.666 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=32]
[00059.640 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=64]
[00059.653 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=128]
[00059.663 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=256]
[00059.653 ms; 064 iters.] [1.3301e-06 err.] pagerankCuda [degree=1024; limit=512]
[00253.694 ms; 064 iters.] [2.0909e-05 err.] pagerankCuda [degree=1024; limit=1024]

Loading graph /home/subhajit/data/web-Google.mtx ...
order: 916428 size: 5105039 {}
order: 916428 size: 5105039 {} (transposeWithDegree)
[00021.229 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00033.296 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=1]
[00031.292 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=2]
[00030.957 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=4]
[00030.948 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=8]
[00030.949 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=16]
[00031.226 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=32]
[00030.949 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=64]
[00030.946 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=128]
[00030.970 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=256]
[00030.989 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=512]
[00030.932 ms; 062 iters.] [1.3915e-06 err.] pagerankCuda [degree=2; limit=1024]
[00022.855 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=1]
[00022.851 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=2]
[00022.863 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=4]
[00022.867 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=8]
[00022.840 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=16]
[00022.870 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=32]
[00022.887 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=64]
[00022.870 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=128]
[00022.866 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=256]
[00022.877 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=512]
[00022.863 ms; 062 iters.] [1.3934e-06 err.] pagerankCuda [degree=4; limit=1024]
[00017.859 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=1]
[00017.821 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=2]
[00017.852 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=4]
[00018.066 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=8]
[00017.870 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=16]
[00017.861 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=32]
[00017.868 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=64]
[00017.853 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=128]
[00017.836 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=256]
[00017.826 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=512]
[00017.872 ms; 062 iters.] [1.4268e-06 err.] pagerankCuda [degree=8; limit=1024]
[00016.100 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=1]
[00016.105 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=2]
[00016.094 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=4]
[00016.079 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=8]
[00016.106 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=16]
[00016.092 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=32]
[00016.074 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=64]
[00016.110 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=128]
[00016.089 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=256]
[00016.095 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=512]
[00016.107 ms; 062 iters.] [1.2574e-06 err.] pagerankCuda [degree=16; limit=1024]
[00014.138 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=1]
[00014.165 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=2]
[00014.157 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=4]
[00014.138 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=8]
[00014.145 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=16]
[00014.131 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=32]
[00014.161 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=64]
[00014.145 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=128]
[00014.157 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=256]
[00014.163 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=512]
[00014.159 ms; 062 iters.] [1.4135e-06 err.] pagerankCuda [degree=32; limit=1024]
[00013.975 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=1]
[00013.965 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=2]
[00013.990 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=4]
[00014.012 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=8]
[00013.986 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=16]
[00013.987 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=32]
[00014.009 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=64]
[00014.003 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=128]
[00013.998 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=256]
[00013.982 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=512]
[00013.965 ms; 062 iters.] [1.2725e-06 err.] pagerankCuda [degree=64; limit=1024]
[00014.201 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=1]
[00014.178 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=2]
[00014.186 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=4]
[00014.209 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=8]
[00014.194 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=16]
[00014.200 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=32]
[00014.192 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=64]
[00014.193 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=128]
[00014.188 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=256]
[00014.200 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=512]
[00014.206 ms; 062 iters.] [1.4025e-06 err.] pagerankCuda [degree=128; limit=1024]
[00014.505 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=1]
[00014.514 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=2]
[00014.480 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=4]
[00014.488 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=8]
[00014.493 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=16]
[00014.504 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=32]
[00014.478 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=64]
[00014.494 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=128]
[00014.482 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=256]
[00014.481 ms; 062 iters.] [1.3108e-06 err.] pagerankCuda [degree=256; limit=512]
[00035.676 ms; 062 iters.] [1.4935e-06 err.] pagerankCuda [degree=256; limit=1024]
[00015.281 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=1]
[00015.291 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=2]
[00015.286 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=4]
[00015.303 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=8]
[00015.317 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=16]
[00015.300 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=32]
[00015.291 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=64]
[00015.313 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=128]
[00015.287 ms; 062 iters.] [1.3166e-06 err.] pagerankCuda [degree=512; limit=256]
[00038.486 ms; 062 iters.] [1.4782e-06 err.] pagerankCuda [degree=512; limit=512]
[00038.654 ms; 062 iters.] [1.4782e-06 err.] pagerankCuda [degree=512; limit=1024]
[00016.510 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=1]
[00016.516 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=2]
[00016.529 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=4]
[00016.532 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=8]
[00016.502 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=16]
[00016.539 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=32]
[00016.502 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=64]
[00016.529 ms; 062 iters.] [1.3438e-06 err.] pagerankCuda [degree=1024; limit=128]
[00036.702 ms; 062 iters.] [1.4918e-06 err.] pagerankCuda [degree=1024; limit=256]
[00036.547 ms; 062 iters.] [1.4918e-06 err.] pagerankCuda [degree=1024; limit=512]
[00036.745 ms; 062 iters.] [1.4918e-06 err.] pagerankCuda [degree=1024; limit=1024]

Loading graph /home/subhajit/data/web-NotreDame.mtx ...
order: 325729 size: 1497134 {}
order: 325729 size: 1497134 {} (transposeWithDegree)
[00008.663 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00015.160 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=1]
[00014.522 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=2]
[00014.344 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=4]
[00014.267 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=8]
[00014.260 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=16]
[00014.265 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=32]
[00014.287 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=64]
[00014.290 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=128]
[00014.274 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=256]
[00014.279 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=512]
[00014.276 ms; 058 iters.] [2.4594e-06 err.] pagerankCuda [degree=2; limit=1024]
[00012.660 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=1]
[00012.658 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=2]
[00012.656 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=4]
[00012.641 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=8]
[00012.994 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=16]
[00012.648 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=32]
[00012.654 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=64]
[00012.646 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=128]
[00012.639 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=256]
[00012.647 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=512]
[00012.661 ms; 058 iters.] [2.1565e-06 err.] pagerankCuda [degree=4; limit=1024]
[00009.868 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=1]
[00009.884 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=2]
[00009.877 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=4]
[00009.878 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=8]
[00009.877 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=16]
[00009.860 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=32]
[00009.881 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=64]
[00009.849 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=128]
[00009.868 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=256]
[00009.883 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=512]
[00009.838 ms; 058 iters.] [2.9216e-06 err.] pagerankCuda [degree=8; limit=1024]
[00009.153 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=1]
[00009.152 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=2]
[00009.159 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=4]
[00009.141 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=8]
[00009.140 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=16]
[00009.135 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=32]
[00009.383 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=64]
[00009.140 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=128]
[00009.163 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=256]
[00009.139 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=512]
[00009.154 ms; 058 iters.] [3.5515e-06 err.] pagerankCuda [degree=16; limit=1024]
[00008.721 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=1]
[00008.740 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=2]
[00008.737 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=4]
[00008.734 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=8]
[00008.727 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=16]
[00008.719 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=32]
[00008.726 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=64]
[00008.723 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=128]
[00008.742 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=256]
[00008.721 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=512]
[00008.734 ms; 058 iters.] [2.9914e-06 err.] pagerankCuda [degree=32; limit=1024]
[00008.611 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=1]
[00008.605 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=2]
[00008.623 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=4]
[00008.623 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=8]
[00008.641 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=16]
[00008.614 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=32]
[00008.612 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=64]
[00008.612 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=128]
[00008.626 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=256]
[00008.629 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=512]
[00008.632 ms; 058 iters.] [2.5322e-06 err.] pagerankCuda [degree=64; limit=1024]
[00008.688 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=1]
[00008.684 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=2]
[00008.687 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=4]
[00008.706 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=8]
[00008.685 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=16]
[00008.693 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=32]
[00008.693 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=64]
[00008.694 ms; 058 iters.] [2.8677e-06 err.] pagerankCuda [degree=128; limit=128]
